text,label
"meet me near park after insta, don't tell ur parents",grooming
kal school me photo share karenge,cyberbullying
bhai insta bhej de homework ka fast,safe
"ur parents don't understand u, send me ur bhai fast",grooming
"kuch accha nahi lag raha photo, har waqt rona aata hai",distress_selfharm
watch free 18+ adult movies HD online photo,inappropriate_content
teri school photo sabko bhej ke mzaak udayenge class me,cyberbullying
"ur parents don't understand u, send me ur link fast",grooming
"sone ka mann nahi karta alone, bas akele rehne ka mann karta hai",distress_selfharm
FREE ROBUX - enter parents credit card details for phone,scam_phishing
watch free 18+ adult movies HD online secret,inappropriate_content
bhai photo bhej de class notes ki school pe please,safe
"tu kitna noob hai bhai, real life me loser hai, group se nikalo",cyberbullying
"tu kitna noob hai number me, kill kar dunga tera character haha",safe
teri meet photo sabko bhej ke mzaak udayenge class me,cyberbullying
"I feel so empty and tired of pic, want to disappear forever",distress_selfharm
watch free 18+ adult movies HD online pic,inappropriate_content
Congratulations! You won free iPhone enter OTP for insta,safe
"tu kitna noob hai pic, real life me loser hai, group se nikalo",cyberbullying
watch free 18+ adult movies HD online insta,inappropriate_content
"terko kal school stop pe dekhenge, pitenge ruk tu meet",cyberbullying
Claim 10000 BGMI free click link for meet,scam_phishing
how to bypass parental control pin on android meet,inappropriate_content
Claim 10000 BGMI free click link for phone,scam_phishing
"hey cutie, send phone of u, keep this a secret ok?",grooming
download leaked viral video link telegram alone,inappropriate_content
aaj toh marne ka mann kar raha hai iss test ke baad haha,safe
"sone ka mann nahi karta meet, bas akele rehne ka mann karta hai",distress_selfharm
bhai game bhej de homework ka fast,safe
"terko kal school stop pe dekhenge, pitenge ruk tu pic",cyberbullying
Claim 10000 BGMI free click link for pic,scam_phishing
download leaked viral video link telegram phone,inappropriate_content
bhai photo bhej de class notes ki insta pe please,safe
FREE ROBUX - enter parents credit card details for photo,scam_phishing
roblox me game match aaja server pe,safe
FREE ROBUX - enter parents credit card details for photo,scam_phishing
Claim 10000 BGMI free click link for insta,scam_phishing
Claim 10000 BGMI free click link for bhai,scam_phishing
how to bypass parental control pin on android alone,inappropriate_content
are u alone at home? camera on karke pic call karein?,grooming
Congratulations! You won free iPhone enter OTP for photo,safe
"sone ka mann nahi karta meet, bas akele rehne ka mann karta hai",distress_selfharm
phone number bhej de tera whatsapp group me add karne ke liye,safe
mummy bol rahi hai photo time ho gaya so jao,safe
aaj toh marne ka mann kar raha hai iss test ke baad haha,safe
bhai discord pe game call join kar le,safe
Claim 10000 BGMI free click link for school,scam_phishing
aaj toh marne ka mann kar raha hai iss test ke baad haha,safe
"tu kitna noob hai bhai, real life me loser hai, group se nikalo",cyberbullying
aaj toh marne ka mann kar raha hai iss test ke baad haha,safe
Congratulations! You won free iPhone enter OTP for school,scam_phishing
"kuch accha nahi lag raha game, har waqt rona aata hai",distress_selfharm
download leaked viral video link telegram school,inappropriate_content
how to bypass parental control pin on android game,inappropriate_content
FREE ROBUX - enter parents credit card details for insta,scam_phishing
aaj toh marne ka mann kar raha hai iss test ke baad haha,safe
bhai discord pe secret call join kar le,safe
"ur parents don't understand u, send me ur secret fast",grooming
"sabko pata hai tu cheat kar raha tha, koi tere secret me nahi khelega",cyberbullying
bhai school bhej de homework ka fast,safe
roblox me number match aaja server pe,safe
FREE ROBUX - enter parents credit card details for bhai,scam_phishing
watch free 18+ adult movies HD online secret,inappropriate_content
"sabko pata hai tu cheat kar raha tha, koi tere game me nahi khelega",cyberbullying
"terko kal school stop pe dekhenge, pitenge ruk tu secret",cyberbullying
"how old r u? u seem mature, send number privately dont tell mom",safe
"I feel so empty and tired of insta, want to disappear forever",distress_selfharm
"how old r u? u seem mature, send group privately dont tell mom",grooming
watch free 18+ adult movies HD online meet,inappropriate_content
phone number bhej de tera whatsapp group me add karne ke liye,safe
mummy bol rahi hai photo time ho gaya so jao,safe
FREE ROBUX - enter parents credit card details for alone,scam_phishing
"terko kal school stop pe dekhenge, pitenge ruk tu meet",cyberbullying
"kuch accha nahi lag raha game, har waqt rona aata hai",distress_selfharm
"meet me near park after secret, don't tell ur parents",grooming
Congratulations! You won free iPhone enter OTP for insta,scam_phishing
"I feel so empty and tired of school, want to disappear forever",distress_selfharm
bhai photo bhej de class notes ki number pe please,safe
"kuch accha nahi lag raha phone, har waqt rona aata hai",distress_selfharm
"how old r u? u seem mature, send alone privately dont tell mom",grooming
teri game photo sabko bhej ke mzaak udayenge class me,cyberbullying
"sone ka mann nahi karta meet, bas akele rehne ka mann karta hai",distress_selfharm
"kuch accha nahi lag raha school, har waqt rona aata hai",distress_selfharm
phone number bhej de tera whatsapp group me add karne ke liye,safe
"sabko pata hai tu cheat kar raha tha, koi tere pic me nahi khelega",cyberbullying
mummy bol rahi hai insta time ho gaya so jao,safe
teri number photo sabko bhej ke mzaak udayenge class me,cyberbullying
"kuch accha nahi lag raha group, har waqt rona aata hai",distress_selfharm
"kuch accha nahi lag raha school, har waqt rona aata hai",distress_selfharm
Congratulations! You won free iPhone enter OTP for school,scam_phishing
"how old r u? u seem mature, send school privately dont tell mom",safe
FREE ROBUX - enter parents credit card details for insta,scam_phishing
download leaked viral video link telegram phone,inappropriate_content
download leaked viral video link telegram insta,inappropriate_content
download leaked viral video link telegram school,inappropriate_content
"terko kal school stop pe dekhenge, pitenge ruk tu bhai",cyberbullying
"ur parents don't understand u, send me ur bhai fast",grooming
roblox me group match aaja server pe,safe
bhai photo bhej de homework ka fast,safe
download leaked viral video link telegram insta,inappropriate_content
bhai photo bhej de class notes ki pic pe please,safe
Claim 10000 BGMI free click link for meet,scam_phishing
"kuch accha nahi lag raha school, har waqt rona aata hai",distress_selfharm
mummy bol rahi hai game time ho gaya so jao,safe
teri link photo sabko bhej ke mzaak udayenge class me,cyberbullying
teri insta photo sabko bhej ke mzaak udayenge class me,cyberbullying
kal school me photo share karenge,safe
how to bypass parental control pin on android pic,inappropriate_content
Claim 10000 BGMI free click link for secret,scam_phishing
download leaked viral video link telegram secret,inappropriate_content
phone number bhej de tera whatsapp group me add karne ke liye,safe
watch free 18+ adult movies HD online meet,inappropriate_content
did u see the new phone on youtube?,safe
how to bypass parental control pin on android bhai,inappropriate_content
watch free 18+ adult movies HD online game,safe
"sabko pata hai tu cheat kar raha tha, koi tere photo me nahi khelega",cyberbullying
FREE ROBUX - enter parents credit card details for meet,scam_phishing
"sabko pata hai tu cheat kar raha tha, koi tere photo me nahi khelega",cyberbullying
"sone ka mann nahi karta game, bas akele rehne ka mann karta hai",distress_selfharm
download leaked viral video link telegram pic,inappropriate_content
aaj toh marne ka mann kar raha hai iss test ke baad haha,safe
"I feel so empty and tired of game, want to disappear forever",distress_selfharm
"ur parents don't understand u, send me ur photo fast",grooming
"how old r u? u seem mature, send secret privately dont tell mom",grooming
"sone ka mann nahi karta group, bas akele rehne ka mann karta hai",distress_selfharm
bhai link bhej de homework ka fast,safe
Congratulations! You won free iPhone enter OTP for bhai,scam_phishing
"kuch accha nahi lag raha bhai, har waqt rona aata hai",distress_selfharm
teri link photo sabko bhej ke mzaak udayenge class me,cyberbullying
"sone ka mann nahi karta link, bas akele rehne ka mann karta hai",distress_selfharm
download leaked viral video link telegram pic,inappropriate_content
"how old r u? u seem mature, send bhai privately dont tell mom",grooming
FREE ROBUX - enter parents credit card details for photo,safe
"tu kitna noob hai bhai, real life me loser hai, group se nikalo",cyberbullying
download leaked viral video link telegram meet,inappropriate_content
watch free 18+ adult movies HD online link,inappropriate_content
teri alone photo sabko bhej ke mzaak udayenge class me,cyberbullying
"meet me near park after number, don't tell ur parents",grooming
"sabko pata hai tu cheat kar raha tha, koi tere secret me nahi khelega",cyberbullying
bhai game bhej de homework ka fast,safe
download leaked viral video link telegram pic,inappropriate_content
"sone ka mann nahi karta photo, bas akele rehne ka mann karta hai",safe
aaj toh marne ka mann kar raha hai iss test ke baad haha,safe
"sone ka mann nahi karta insta, bas akele rehne ka mann karta hai",distress_selfharm
download leaked viral video link telegram group,inappropriate_content
teri meet photo sabko bhej ke mzaak udayenge class me,cyberbullying
"I feel so empty and tired of photo, want to disappear forever",distress_selfharm
"how old r u? u seem mature, send bhai privately dont tell mom",grooming
Congratulations! You won free iPhone enter OTP for secret,scam_phishing
roblox me pic match aaja server pe,safe
Claim 10000 BGMI free click link for school,scam_phishing
"meet me near park after school, don't tell ur parents",grooming
"sone ka mann nahi karta photo, bas akele rehne ka mann karta hai",distress_selfharm
Claim 10000 BGMI free click link for meet,safe
bhai insta bhej de homework ka fast,safe
phone number bhej de tera whatsapp group me add karne ke liye,cyberbullying
are u alone at home? camera on karke number call karein?,grooming
kal school me alone share karenge,safe
"I feel so empty and tired of bhai, want to disappear forever",distress_selfharm
"hey cutie, send insta of u, keep this a secret ok?",grooming
download leaked viral video link telegram link,inappropriate_content
watch free 18+ adult movies HD online secret,inappropriate_content
Congratulations! You won free iPhone enter OTP for photo,scam_phishing
Congratulations! You won free iPhone enter OTP for meet,scam_phishing
how to bypass parental control pin on android number,inappropriate_content
"I feel so empty and tired of number, want to disappear forever",distress_selfharm
"tu kitna noob hai pic me, kill kar dunga tera character haha",safe
teri group photo sabko bhej ke mzaak udayenge class me,cyberbullying
"terko kal school stop pe dekhenge, pitenge ruk tu game",cyberbullying
kal school me game share karenge,safe
"ur parents don't understand u, send me ur link fast",grooming
"I feel so empty and tired of link, want to disappear forever",distress_selfharm
bhai secret bhej de homework ka fast,cyberbullying
"sone ka mann nahi karta meet, bas akele rehne ka mann karta hai",distress_selfharm
how to bypass parental control pin on android school,inappropriate_content
Congratulations! You won free iPhone enter OTP for insta,scam_phishing
are u alone at home? camera on karke bhai call karein?,grooming
"hey cutie, send bhai of u, keep this a secret ok?",grooming
"tu kitna noob hai school, real life me loser hai, group se nikalo",cyberbullying
"kuch accha nahi lag raha group, har waqt rona aata hai",distress_selfharm
teri insta photo sabko bhej ke mzaak udayenge class me,cyberbullying
"I feel so empty and tired of insta, want to disappear forever",distress_selfharm
Congratulations! You won free iPhone enter OTP for link,scam_phishing
"ur parents don't understand u, send me ur photo fast",grooming
"ur parents don't understand u, send me ur link fast",safe
"sabko pata hai tu cheat kar raha tha, koi tere alone me nahi khelega",cyberbullying
"tu kitna noob hai link, real life me loser hai, group se nikalo",cyberbullying
bhai bhai bhej de homework ka fast,safe
"how old r u? u seem mature, send photo privately dont tell mom",grooming
"terko kal school stop pe dekhenge, pitenge ruk tu number",cyberbullying
"terko kal school stop pe dekhenge, pitenge ruk tu game",cyberbullying
Congratulations! You won free iPhone enter OTP for insta,scam_phishing
Congratulations! You won free iPhone enter OTP for game,scam_phishing
"terko kal school stop pe dekhenge, pitenge ruk tu photo",cyberbullying
watch free 18+ adult movies HD online photo,inappropriate_content
"kuch accha nahi lag raha phone, har waqt rona aata hai",distress_selfharm
"I feel so empty and tired of group, want to disappear forever",distress_selfharm
FREE ROBUX - enter parents credit card details for school,scam_phishing
"meet me near park after secret, don't tell ur parents",grooming
"ur parents don't understand u, send me ur game fast",grooming
aaj test me group ka paper hard tha lol,safe
"terko kal school stop pe dekhenge, pitenge ruk tu game",cyberbullying
FREE ROBUX - enter parents credit card details for school,scam_phishing
watch free 18+ adult movies HD online insta,inappropriate_content
did u see the new photo on youtube?,safe
"meet me near park after photo, don't tell ur parents",grooming
teri bhai photo sabko bhej ke mzaak udayenge class me,cyberbullying
"terko kal school stop pe dekhenge, pitenge ruk tu game",cyberbullying
Congratulations! You won free iPhone enter OTP for phone,scam_phishing
are u alone at home? camera on karke secret call karein?,grooming
"how old r u? u seem mature, send insta privately dont tell mom",grooming
teri bhai photo sabko bhej ke mzaak udayenge class me,cyberbullying
teri game photo sabko bhej ke mzaak udayenge class me,cyberbullying
download leaked viral video link telegram pic,inappropriate_content
watch free 18+ adult movies HD online game,inappropriate_content
Claim 10000 BGMI free click link for group,scam_phishing
Claim 10000 BGMI free click link for meet,scam_phishing
"I feel so empty and tired of link, want to disappear forever",distress_selfharm
watch free 18+ adult movies HD online alone,inappropriate_content
FREE ROBUX - enter parents credit card details for number,scam_phishing
Congratulations! You won free iPhone enter OTP for group,scam_phishing
watch free 18+ adult movies HD online group,safe
watch free 18+ adult movies HD online phone,inappropriate_content
FREE ROBUX - enter parents credit card details for bhai,scam_phishing
Congratulations! You won free iPhone enter OTP for meet,scam_phishing
Congratulations! You won free iPhone enter OTP for game,scam_phishing
"kuch accha nahi lag raha number, har waqt rona aata hai",distress_selfharm
FREE ROBUX - enter parents credit card details for alone,scam_phishing
"sone ka mann nahi karta alone, bas akele rehne ka mann karta hai",distress_selfharm
Congratulations! You won free iPhone enter OTP for photo,scam_phishing
download leaked viral video link telegram bhai,inappropriate_content
watch free 18+ adult movies HD online secret,inappropriate_content
Congratulations! You won free iPhone enter OTP for alone,scam_phishing
are u alone at home? camera on karke number call karein?,grooming
kal school me meet share karenge,safe
"how old r u? u seem mature, send game privately dont tell mom",grooming
"ur parents don't understand u, send me ur link fast",grooming
"sone ka mann nahi karta meet, bas akele rehne ka mann karta hai",distress_selfharm
"sabko pata hai tu cheat kar raha tha, koi tere secret me nahi khelega",cyberbullying
how to bypass parental control pin on android secret,inappropriate_content
"sone ka mann nahi karta number, bas akele rehne ka mann karta hai",distress_selfharm
phone number bhej de tera whatsapp group me add karne ke liye,safe
roblox me photo match aaja server pe,safe
"how old r u? u seem mature, send photo privately dont tell mom",grooming
are u alone at home? camera on karke school call karein?,grooming
"hey cutie, send phone of u, keep this a secret ok?",grooming
"meet me near park after insta, don't tell ur parents",grooming
Congratulations! You won free iPhone enter OTP for group,scam_phishing
"I feel so empty and tired of number, want to disappear forever",distress_selfharm
Congratulations! You won free iPhone enter OTP for link,scam_phishing
Claim 10000 BGMI free click link for group,scam_phishing
teri link photo sabko bhej ke mzaak udayenge class me,cyberbullying
watch free 18+ adult movies HD online group,inappropriate_content
aaj toh marne ka mann kar raha hai iss test ke baad haha,safe
aaj test me school ka paper hard tha lol,safe
"meet me near park after phone, don't tell ur parents",grooming
Claim 10000 BGMI free click link for game,scam_phishing
"how old r u? u seem mature, send number privately dont tell mom",grooming
"meet me near park after number, don't tell ur parents",grooming
download leaked viral video link telegram pic,inappropriate_content
"tu kitna noob hai bhai, real life me loser hai, group se nikalo",cyberbullying
"I feel so empty and tired of link, want to disappear forever",distress_selfharm
how to bypass parental control pin on android bhai,safe
watch free 18+ adult movies HD online number,inappropriate_content
watch free 18+ adult movies HD online secret,inappropriate_content
"sone ka mann nahi karta alone, bas akele rehne ka mann karta hai",distress_selfharm
"terko kal school stop pe dekhenge, pitenge ruk tu secret",cyberbullying
aaj test me phone ka paper hard tha lol,safe
Congratulations! You won free iPhone enter OTP for link,scam_phishing
"ur parents don't understand u, send me ur phone fast",grooming
kal school me secret share karenge,safe
Congratulations! You won free iPhone enter OTP for phone,scam_phishing
"sabko pata hai tu cheat kar raha tha, koi tere alone me nahi khelega",cyberbullying
did u see the new bhai on youtube?,safe
bhai photo bhej de class notes ki number pe please,safe
FREE ROBUX - enter parents credit card details for group,safe
are u alone at home? camera on karke alone call karein?,safe
"I feel so empty and tired of link, want to disappear forever",distress_selfharm
download leaked viral video link telegram secret,inappropriate_content
watch free 18+ adult movies HD online photo,inappropriate_content
"how old r u? u seem mature, send photo privately dont tell mom",grooming
"hey cutie, send game of u, keep this a secret ok?",grooming
FREE ROBUX - enter parents credit card details for link,scam_phishing
"I feel so empty and tired of link, want to disappear forever",distress_selfharm
Congratulations! You won free iPhone enter OTP for insta,scam_phishing
"sabko pata hai tu cheat kar raha tha, koi tere phone me nahi khelega",cyberbullying
"kuch accha nahi lag raha meet, har waqt rona aata hai",distress_selfharm
"tu kitna noob hai bhai, real life me loser hai, group se nikalo",cyberbullying
"kuch accha nahi lag raha link, har waqt rona aata hai",distress_selfharm
Claim 10000 BGMI free click link for group,scam_phishing
Congratulations! You won free iPhone enter OTP for pic,scam_phishing
"sone ka mann nahi karta number, bas akele rehne ka mann karta hai",safe
kal school me phone share karenge,safe
watch free 18+ adult movies HD online photo,inappropriate_content
are u alone at home? camera on karke phone call karein?,grooming
bhai photo bhej de class notes ki phone pe please,safe
FREE ROBUX - enter parents credit card details for link,scam_phishing
FREE ROBUX - enter parents credit card details for group,scam_phishing
"sone ka mann nahi karta secret, bas akele rehne ka mann karta hai",distress_selfharm
"sabko pata hai tu cheat kar raha tha, koi tere meet me nahi khelega",cyberbullying
"ur parents don't understand u, send me ur group fast",grooming
Congratulations! You won free iPhone enter OTP for number,scam_phishing
bhai discord pe meet call join kar le,safe
how to bypass parental control pin on android link,inappropriate_content
"kuch accha nahi lag raha number, har waqt rona aata hai",safe
"ur parents don't understand u, send me ur number fast",safe
Claim 10000 BGMI free click link for school,scam_phishing
Claim 10000 BGMI free click link for secret,scam_phishing
"I feel so empty and tired of alone, want to disappear forever",distress_selfharm
"ur parents don't understand u, send me ur pic fast",grooming
"tu kitna noob hai group, real life me loser hai, group se nikalo",safe
"meet me near park after pic, don't tell ur parents",grooming
are u alone at home? camera on karke game call karein?,grooming
are u alone at home? camera on karke bhai call karein?,grooming
"tu kitna noob hai alone, real life me loser hai, group se nikalo",cyberbullying
teri group photo sabko bhej ke mzaak udayenge class me,cyberbullying
"tu kitna noob hai alone, real life me loser hai, group se nikalo",cyberbullying
"tu kitna noob hai number me, kill kar dunga tera character haha",safe
teri secret photo sabko bhej ke mzaak udayenge class me,cyberbullying
download leaked viral video link telegram alone,inappropriate_content
"how old r u? u seem mature, send alone privately dont tell mom",grooming
"how old r u? u seem mature, send meet privately dont tell mom",grooming
how to bypass parental control pin on android photo,inappropriate_content
"I feel so empty and tired of phone, want to disappear forever",distress_selfharm
download leaked viral video link telegram group,inappropriate_content
are u alone at home? camera on karke game call karein?,grooming
Congratulations! You won free iPhone enter OTP for secret,scam_phishing
"how old r u? u seem mature, send group privately dont tell mom",grooming
"sone ka mann nahi karta secret, bas akele rehne ka mann karta hai",distress_selfharm
aaj test me insta ka paper hard tha lol,safe
are u alone at home? camera on karke alone call karein?,grooming
"tu kitna noob hai number, real life me loser hai, group se nikalo",cyberbullying
"hey cutie, send photo of u, keep this a secret ok?",grooming
"ur parents don't understand u, send me ur link fast",grooming
FREE ROBUX - enter parents credit card details for alone,scam_phishing
Claim 10000 BGMI free click link for bhai,scam_phishing
Congratulations! You won free iPhone enter OTP for alone,scam_phishing
"meet me near park after alone, don't tell ur parents",grooming
are u alone at home? camera on karke group call karein?,grooming
"ur parents don't understand u, send me ur group fast",grooming
"sone ka mann nahi karta number, bas akele rehne ka mann karta hai",distress_selfharm
"kuch accha nahi lag raha link, har waqt rona aata hai",distress_selfharm
download leaked viral video link telegram insta,inappropriate_content
"how old r u? u seem mature, send secret privately dont tell mom",grooming
bhai school bhej de homework ka fast,safe
how to bypass parental control pin on android pic,inappropriate_content
watch free 18+ adult movies HD online pic,inappropriate_content
"how old r u? u seem mature, send phone privately dont tell mom",grooming
Congratulations! You won free iPhone enter OTP for alone,scam_phishing
FREE ROBUX - enter parents credit card details for game,scam_phishing
teri meet photo sabko bhej ke mzaak udayenge class me,cyberbullying
"sabko pata hai tu cheat kar raha tha, koi tere phone me nahi khelega",cyberbullying
watch free 18+ adult movies HD online phone,inappropriate_content
"terko kal school stop pe dekhenge, pitenge ruk tu pic",cyberbullying
did u see the new meet on youtube?,safe
aaj test me meet ka paper hard tha lol,safe
Congratulations! You won free iPhone enter OTP for game,scam_phishing
teri secret photo sabko bhej ke mzaak udayenge class me,cyberbullying
did u see the new meet on youtube?,safe
download leaked viral video link telegram number,inappropriate_content
bhai discord pe bhai call join kar le,safe
are u alone at home? camera on karke alone call karein?,grooming
how to bypass parental control pin on android number,inappropriate_content
"I feel so empty and tired of alone, want to disappear forever",distress_selfharm
Claim 10000 BGMI free click link for pic,scam_phishing
"kuch accha nahi lag raha pic, har waqt rona aata hai",distress_selfharm
"tu kitna noob hai photo, real life me loser hai, group se nikalo",cyberbullying
mummy bol rahi hai school time ho gaya so jao,safe
Claim 10000 BGMI free click link for photo,scam_phishing
"kuch accha nahi lag raha pic, har waqt rona aata hai",distress_selfharm
are u alone at home? camera on karke number call karein?,grooming
"how old r u? u seem mature, send bhai privately dont tell mom",grooming
mummy bol rahi hai photo time ho gaya so jao,safe
aaj toh marne ka mann kar raha hai iss test ke baad haha,safe
Claim 10000 BGMI free click link for number,scam_phishing
"I feel so empty and tired of pic, want to disappear forever",distress_selfharm
FREE ROBUX - enter parents credit card details for school,scam_phishing
"I feel so empty and tired of bhai, want to disappear forever",distress_selfharm
did u see the new link on youtube?,safe
how to bypass parental control pin on android game,inappropriate_content
Claim 10000 BGMI free click link for photo,scam_phishing
"terko kal school stop pe dekhenge, pitenge ruk tu secret",cyberbullying
download leaked viral video link telegram group,safe
how to bypass parental control pin on android bhai,inappropriate_content
download leaked viral video link telegram secret,inappropriate_content
are u alone at home? camera on karke secret call karein?,grooming
Congratulations! You won free iPhone enter OTP for insta,scam_phishing
are u alone at home? camera on karke number call karein?,grooming
"sone ka mann nahi karta meet, bas akele rehne ka mann karta hai",distress_selfharm
teri alone photo sabko bhej ke mzaak udayenge class me,cyberbullying
roblox me secret match aaja server pe,safe
"meet me near park after insta, don't tell ur parents",grooming
teri school photo sabko bhej ke mzaak udayenge class me,safe
"sone ka mann nahi karta group, bas akele rehne ka mann karta hai",distress_selfharm
Congratulations! You won free iPhone enter OTP for phone,scam_phishing
